,sensorID,latitude,longitude,name,channel,datetime,pm25,temp,rh
0,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:00:22 UTC,0.0,26.0,42.0
1,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:02:21 UTC,0.45,26.0,42.0
2,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:04:22 UTC,0.0,26.0,42.0
3,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:06:21 UTC,0.61,26.0,42.0
4,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:08:21 UTC,0.0,26.0,42.0
5,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:10:22 UTC,0.59,25.0,42.0
6,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:12:21 UTC,0.63,25.0,42.0
7,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:14:21 UTC,0.32,26.0,42.0
8,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:16:21 UTC,0.98,25.0,42.0
9,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:18:21 UTC,0.88,26.0,43.0
10,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:20:22 UTC,0.0,26.0,43.0
11,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:22:22 UTC,0.0,23.0,43.0
12,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:24:22 UTC,0.0,26.0,43.0
13,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:26:22 UTC,0.35,25.0,43.0
14,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:28:23 UTC,0.0,26.0,43.0
15,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:30:22 UTC,1.15,26.0,43.0
16,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:32:22 UTC,0.57,26.0,43.0
17,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:34:22 UTC,0.16,26.0,43.0
18,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:36:22 UTC,1.1,25.0,43.0
19,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:38:25 UTC,0.0,23.0,43.0
20,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:40:22 UTC,1.31,26.0,43.0
21,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:42:22 UTC,0.94,26.0,43.0
22,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:44:22 UTC,0.4,26.0,43.0
23,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:46:22 UTC,0.41,25.0,43.0
24,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:48:22 UTC,0.65,26.0,43.0
25,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:50:22 UTC,0.77,26.0,43.0
26,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:52:22 UTC,0.64,26.0,43.0
27,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:54:22 UTC,0.94,26.0,43.0
28,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:56:23 UTC,0.58,26.0,43.0
29,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 00:58:25 UTC,0.0,26.0,43.0
30,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:00:22 UTC,0.0,26.0,43.0
31,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:02:22 UTC,0.12,26.0,43.0
32,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:04:22 UTC,1.6,26.0,43.0
33,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:06:22 UTC,0.11,26.0,43.0
34,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:08:22 UTC,0.35,26.0,43.0
35,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:10:22 UTC,0.49,26.0,43.0
36,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:12:24 UTC,0.24,22.0,43.0
37,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:14:22 UTC,2.78,26.0,43.0
38,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:16:22 UTC,0.42,23.0,43.0
39,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:18:24 UTC,0.98,26.0,43.0
40,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:20:22 UTC,0.98,26.0,43.0
41,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:22:22 UTC,0.92,26.0,43.0
42,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:24:23 UTC,0.0,26.0,43.0
43,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:26:23 UTC,0.96,26.0,43.0
44,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:28:24 UTC,0.0,26.0,43.0
45,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:30:23 UTC,0.31,26.0,43.0
46,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:32:23 UTC,0.68,26.0,43.0
47,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:34:23 UTC,0.0,26.0,43.0
48,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:36:24 UTC,1.26,26.0,44.0
49,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:38:24 UTC,1.28,26.0,44.0
50,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:40:23 UTC,0.41,25.0,44.0
51,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:42:23 UTC,0.0,26.0,44.0
52,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:44:23 UTC,0.26,26.0,43.0
53,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:46:23 UTC,0.26,26.0,44.0
54,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:48:23 UTC,0.68,26.0,44.0
55,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:50:23 UTC,1.8,25.0,44.0
56,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:52:23 UTC,0.55,26.0,44.0
57,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:54:23 UTC,0.53,26.0,44.0
58,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:56:23 UTC,0.75,26.0,44.0
59,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 01:58:25 UTC,0.04,26.0,44.0
60,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:00:36 UTC,0.56,25.0,44.0
61,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:02:24 UTC,0.0,26.0,44.0
62,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:04:23 UTC,1.0,26.0,44.0
63,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:06:23 UTC,0.48,26.0,44.0
64,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:08:23 UTC,0.0,26.0,44.0
65,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:10:23 UTC,0.0,22.0,44.0
66,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:12:23 UTC,0.0,26.0,44.0
67,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:14:23 UTC,0.0,26.0,44.0
68,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:16:23 UTC,0.0,25.0,44.0
69,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:18:23 UTC,0.08,26.0,44.0
70,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:20:23 UTC,0.87,25.0,44.0
71,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:22:23 UTC,0.9,25.0,44.0
72,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:24:24 UTC,0.64,25.0,44.0
73,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:26:24 UTC,0.33,25.0,44.0
74,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:28:27 UTC,0.36,25.0,44.0
75,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:30:24 UTC,1.0,25.0,44.0
76,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:32:24 UTC,1.92,25.0,44.0
77,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:34:24 UTC,0.0,25.0,44.0
78,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:36:24 UTC,0.0,26.0,44.0
79,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:38:24 UTC,0.0,26.0,44.0
80,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:40:25 UTC,0.0,26.0,44.0
81,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:42:24 UTC,0.23,26.0,44.0
82,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:44:24 UTC,0.85,26.0,44.0
83,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:46:24 UTC,0.85,26.0,44.0
84,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:48:24 UTC,0.56,26.0,44.0
85,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:50:24 UTC,0.0,26.0,44.0
86,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:52:24 UTC,2.08,26.0,44.0
87,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:54:25 UTC,0.5,26.0,44.0
88,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:56:24 UTC,0.96,26.0,44.0
89,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 02:58:27 UTC,1.11,26.0,44.0
90,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:00:24 UTC,1.25,25.0,44.0
91,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:02:24 UTC,0.48,26.0,44.0
92,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:04:25 UTC,0.89,26.0,44.0
93,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:06:25 UTC,0.68,26.0,44.0
94,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:08:24 UTC,0.22,26.0,44.0
95,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:10:25 UTC,0.96,26.0,44.0
96,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:12:25 UTC,0.43,26.0,44.0
97,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:14:24 UTC,0.62,26.0,44.0
98,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:16:26 UTC,0.89,26.0,44.0
99,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:18:26 UTC,0.2,26.0,44.0
100,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:20:25 UTC,0.53,26.0,44.0
101,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:22:25 UTC,1.96,26.0,44.0
102,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:24:32 UTC,0.62,26.0,44.0
103,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:26:25 UTC,0.0,26.0,44.0
104,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:28:25 UTC,1.02,26.0,44.0
105,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:30:31 UTC,0.19,26.0,44.0
106,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:32:27 UTC,0.0,25.0,44.0
107,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:34:28 UTC,0.33,26.0,44.0
108,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:36:26 UTC,0.0,26.0,44.0
109,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:38:25 UTC,0.48,26.0,44.0
110,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:40:25 UTC,0.12,26.0,44.0
111,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:42:25 UTC,1.17,26.0,44.0
112,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:44:25 UTC,0.43,26.0,44.0
113,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:46:27 UTC,0.48,26.0,44.0
114,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:48:25 UTC,0.0,26.0,44.0
115,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:50:25 UTC,0.0,26.0,44.0
116,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:52:26 UTC,0.0,26.0,44.0
117,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:54:25 UTC,0.0,26.0,44.0
118,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:56:25 UTC,0.0,26.0,44.0
119,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 03:58:25 UTC,1.17,26.0,44.0
120,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:00:25 UTC,0.61,26.0,44.0
121,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:02:25 UTC,0.16,26.0,44.0
122,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:04:25 UTC,0.34,26.0,45.0
123,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:06:25 UTC,0.74,26.0,45.0
124,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:08:25 UTC,1.75,26.0,45.0
125,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:10:27 UTC,0.54,26.0,45.0
126,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:12:25 UTC,1.21,26.0,45.0
127,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:14:25 UTC,0.98,26.0,45.0
128,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:16:25 UTC,0.52,26.0,45.0
129,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:18:25 UTC,0.98,26.0,45.0
130,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:20:25 UTC,0.0,26.0,45.0
131,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:22:25 UTC,0.53,26.0,45.0
132,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:24:26 UTC,0.2,26.0,45.0
133,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:26:26 UTC,0.18,26.0,45.0
134,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:28:26 UTC,0.85,26.0,45.0
135,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:30:26 UTC,0.09,26.0,45.0
136,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:32:26 UTC,0.0,25.0,46.0
137,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:34:26 UTC,0.22,25.0,46.0
138,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:36:26 UTC,0.0,24.0,46.0
139,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:38:26 UTC,1.02,25.0,46.0
140,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:40:26 UTC,0.34,25.0,46.0
141,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:42:26 UTC,0.87,25.0,46.0
142,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:44:26 UTC,0.38,25.0,46.0
143,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:46:26 UTC,0.0,21.0,46.0
144,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:48:26 UTC,0.94,25.0,46.0
145,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:50:26 UTC,1.63,24.0,46.0
146,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:52:26 UTC,0.0,25.0,46.0
147,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:54:26 UTC,0.0,24.0,46.0
148,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:56:26 UTC,0.0,25.0,46.0
149,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 04:58:26 UTC,0.24,24.0,46.0
150,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:00:29 UTC,0.0,24.0,47.0
151,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:02:26 UTC,0.0,24.0,47.0
152,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:04:26 UTC,0.0,24.0,47.0
153,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:06:26 UTC,0.0,24.0,47.0
154,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:08:26 UTC,1.55,24.0,47.0
155,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:10:26 UTC,0.35,24.0,47.0
156,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:12:26 UTC,0.57,24.0,47.0
157,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:14:28 UTC,0.88,24.0,47.0
158,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:16:26 UTC,0.12,24.0,47.0
159,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:18:26 UTC,1.02,24.0,47.0
160,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:20:26 UTC,0.5,24.0,47.0
161,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:22:26 UTC,0.0,24.0,47.0
162,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:24:28 UTC,0.68,24.0,47.0
163,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:26:26 UTC,0.58,24.0,48.0
164,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:28:26 UTC,0.69,24.0,48.0
165,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:30:26 UTC,0.0,24.0,48.0
166,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:32:26 UTC,1.77,24.0,48.0
167,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:34:26 UTC,1.1,24.0,48.0
168,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:36:29 UTC,0.29,24.0,48.0
169,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:38:26 UTC,0.54,24.0,48.0
170,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:40:27 UTC,0.0,24.0,48.0
171,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:42:27 UTC,0.0,24.0,48.0
172,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:44:26 UTC,0.73,24.0,48.0
173,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:46:27 UTC,1.58,24.0,48.0
174,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:48:28 UTC,0.0,24.0,48.0
175,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:50:27 UTC,0.39,24.0,48.0
176,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:52:27 UTC,0.62,24.0,48.0
177,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:54:28 UTC,0.0,24.0,48.0
178,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:56:27 UTC,0.0,24.0,48.0
179,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 05:58:26 UTC,0.42,24.0,49.0
180,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:00:27 UTC,0.23,24.0,49.0
181,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:02:27 UTC,0.77,24.0,49.0
182,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:04:26 UTC,0.0,24.0,49.0
183,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:06:26 UTC,0.0,23.0,49.0
184,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:08:26 UTC,0.75,24.0,49.0
185,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:10:26 UTC,1.36,23.0,49.0
186,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:12:26 UTC,0.52,22.0,49.0
187,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:14:26 UTC,0.36,24.0,49.0
188,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:16:26 UTC,0.12,24.0,49.0
189,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:18:26 UTC,0.0,24.0,49.0
190,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:20:26 UTC,0.0,24.0,49.0
191,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:22:27 UTC,0.0,23.0,49.0
192,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:24:30 UTC,1.15,24.0,49.0
193,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:26:27 UTC,0.0,24.0,49.0
194,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:28:27 UTC,0.0,23.0,49.0
195,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:30:29 UTC,0.52,23.0,49.0
196,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:32:27 UTC,0.0,24.0,49.0
197,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:34:27 UTC,0.68,23.0,49.0
198,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:36:27 UTC,0.36,23.0,49.0
199,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:38:27 UTC,1.12,23.0,49.0
200,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:40:27 UTC,1.42,23.0,49.0
201,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:42:30 UTC,0.4,24.0,50.0
202,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:44:27 UTC,0.0,23.0,50.0
203,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:46:27 UTC,0.0,23.0,50.0
204,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:48:27 UTC,0.58,23.0,50.0
205,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:50:27 UTC,0.0,23.0,50.0
206,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:52:27 UTC,0.0,23.0,50.0
207,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:54:27 UTC,1.14,23.0,50.0
208,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:56:27 UTC,0.42,23.0,50.0
209,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 06:58:27 UTC,0.0,23.0,50.0
210,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:00:27 UTC,0.39,23.0,50.0
211,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:02:27 UTC,0.0,23.0,50.0
212,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:04:27 UTC,0.75,23.0,50.0
213,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:06:27 UTC,1.46,23.0,50.0
214,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:08:27 UTC,0.0,23.0,50.0
215,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:10:27 UTC,0.36,23.0,50.0
216,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:12:27 UTC,0.12,23.0,50.0
217,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:14:27 UTC,0.0,23.0,50.0
218,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:16:27 UTC,0.0,23.0,50.0
219,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:18:27 UTC,1.46,23.0,50.0
220,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:20:27 UTC,0.0,23.0,50.0
221,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:22:27 UTC,0.0,23.0,50.0
222,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:24:30 UTC,0.52,23.0,50.0
223,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:26:28 UTC,0.64,23.0,50.0
224,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:28:28 UTC,0.0,23.0,50.0
225,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:30:30 UTC,0.3,23.0,50.0
226,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:32:28 UTC,0.58,23.0,50.0
227,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:34:28 UTC,0.34,23.0,51.0
228,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:36:28 UTC,0.0,22.0,51.0
229,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:38:28 UTC,1.74,23.0,51.0
230,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:40:28 UTC,1.06,23.0,51.0
231,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:42:28 UTC,0.0,23.0,51.0
232,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:44:28 UTC,0.09,23.0,51.0
233,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:46:28 UTC,0.19,23.0,51.0
234,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:48:28 UTC,0.53,23.0,51.0
235,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:50:28 UTC,0.46,23.0,51.0
236,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:52:28 UTC,0.58,23.0,51.0
237,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:54:28 UTC,0.28,23.0,51.0
238,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:56:28 UTC,1.06,23.0,51.0
239,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 07:58:28 UTC,0.36,23.0,51.0
240,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:00:28 UTC,0.0,23.0,51.0
241,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:02:28 UTC,0.0,23.0,51.0
242,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:04:28 UTC,0.46,22.0,51.0
243,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:06:28 UTC,0.44,22.0,51.0
244,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:08:28 UTC,0.75,22.0,52.0
245,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:10:28 UTC,0.77,22.0,52.0
246,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:12:28 UTC,0.3,22.0,52.0
247,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:14:28 UTC,0.56,22.0,52.0
248,3499,41.892696,-87.68569,Ukrainian Village,a,2022-01-30 08:16:28 UTC,0.65,22.0,52.0
